GEO_ID,NAME,DP05_0089E,DP05_0091E,DP05_0090E,DP05_0073E,DP05_0078E,DP05_0081E,DP05_0082E,DP05_0080E,DP05_0083E,DP05_0084E,DP05_0085E,DP05_0087E,DP05_0086E,DP05_0079E,DP05_0001E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0006E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0017E,DP05_0003E,DP05_0002E,DP05_0018E,DP05_0005E,DP05_0089PE,DP05_0091PE,DP05_0090PE,DP05_0073PE,DP05_0078PE,DP05_0081PE,DP05_0082PE,DP05_0080PE,DP05_0083PE,DP05_0084PE,DP05_0085PE,DP05_0087PE,DP05_0086PE,DP05_0079PE,DP05_0001PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0006PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0003PE,DP05_0002PE,DP05_0005PE
1400000US19125030102,Census Tract 301.02; Marion County; Iowa,2179,1087,1092,48,2976,0,66,51,0,15,102,47,55,2742,3024,304,253,132,265,488,459,191,220,212,195,88,59,1443,1581,38.9,158,2179,49.9,50.1,1.6,98.4,0,2.2,1.7,0,0.5,3.4,1.6,1.8,90.7,3024,10.1,8.4,4.4,8.8,16.1,15.2,6.3,7.3,7,6.4,2.9,47.7,52.3,5.2
1400000US19125030201,Census Tract 302.01; Marion County; Iowa,2743,1399,1344,4,3743,14,64,0,0,0,71,71,0,3594,3747,486,205,65,250,653,470,153,273,223,392,300,135,1838,1909,43.5,142,2743,51,49,0.1,99.9,0.4,1.7,0,0,0,1.9,1.9,0,95.9,3747,13,5.5,1.7,6.7,17.4,12.5,4.1,7.3,6,10.5,8,49.1,50.9,3.8
1400000US19125030202,Census Tract 302.02; Marion County; Iowa,2356,1133,1223,92,3071,5,77,52,0,10,0,0,0,2927,3163,215,144,321,372,425,284,189,113,188,212,265,133,1510,1653,35.8,302,2356,48.1,51.9,2.9,97.1,0.2,2.4,1.6,0,0.3,0,0,0,92.5,3163,6.8,4.6,10.1,11.8,13.4,9,6,3.6,5.9,6.7,8.4,47.7,52.3,9.5
1400000US19125030300,Census Tract 303; Marion County; Iowa,2780,1407,1373,236,2976,0,16,17,0,0,87,79,8,2856,3212,109,790,683,306,262,215,83,67,147,183,132,119,1562,1650,22.4,116,2780,50.6,49.4,7.3,92.7,0,0.5,0.5,0,0,2.7,2.5,0.2,88.9,3212,3.4,24.6,21.3,9.5,8.2,6.7,2.6,2.1,4.6,5.7,4.1,48.6,51.4,3.6
1400000US19125030401,Census Tract 304.01; Marion County; Iowa,3660,2047,1613,0,4571,8,0,0,0,0,0,0,0,4563,4571,354,291,240,616,408,543,197,300,386,540,191,395,2611,1960,46.4,110,3660,55.9,44.1,0,100,0.2,0,0,0,0,0,0,0,99.8,4571,7.7,6.4,5.3,13.5,8.9,11.9,4.3,6.6,8.4,11.8,4.2,57.1,42.9,2.4
1400000US19125030402,Census Tract 304.02; Marion County; Iowa,3001,1505,1496,113,3881,0,0,0,0,0,225,225,0,3656,3994,272,328,123,460,503,511,266,334,237,509,189,99,2018,1976,42.4,163,3001,50.1,49.9,2.8,97.2,0,0,0,0,0,5.6,5.6,0,91.5,3994,6.8,8.2,3.1,11.5,12.6,12.8,6.7,8.4,5.9,12.7,4.7,50.5,49.5,4.1
1400000US19125030500,Census Tract 305; Marion County; Iowa,1812,927,885,147,2251,2,78,32,10,0,115,106,9,2014,2398,122,133,429,376,233,172,156,161,80,170,136,37,1254,1144,28.5,193,1812,51.2,48.8,6.1,93.9,0.1,3.3,1.3,0.4,0,4.8,4.4,0.4,84,2398,5.1,5.5,17.9,15.7,9.7,7.2,6.5,6.7,3.3,7.1,5.7,52.3,47.7,8
1400000US19125030600,Census Tract 306; Marion County; Iowa,1885,876,1009,39,2421,0,0,0,0,0,80,80,0,2341,2460,143,105,84,331,232,229,157,180,198,436,139,45,1203,1257,44.9,181,1885,46.5,53.5,1.6,98.4,0,0,0,0,0,3.3,3.3,0,95.2,2460,5.8,4.3,3.4,13.5,9.4,9.3,6.4,7.3,8,17.7,5.7,48.9,51.1,7.4
1400000US19125030700,Census Tract 307; Marion County; Iowa,1921,920,1001,20,2447,0,5,34,0,0,47,42,5,2361,2467,187,118,68,205,287,455,176,217,206,254,164,28,1227,1240,47.6,102,1921,47.9,52.1,0.8,99.2,0,0.2,1.4,0,0,1.9,1.7,0.2,95.7,2467,7.6,4.8,2.8,8.3,11.6,18.4,7.1,8.8,8.4,10.3,6.6,49.7,50.3,4.1
1400000US19127950100,Census Tract 9501; Marshall County; Iowa,2362,1139,1223,51,2864,0,230,5,0,0,57,47,10,2572,2915,154,68,83,321,395,357,122,312,242,349,236,158,1532,1383,50.9,118,2362,48.2,51.8,1.7,98.3,0,7.9,0.2,0,0,2,1.6,0.3,88.2,2915,5.3,2.3,2.8,11,13.6,12.2,4.2,10.7,8.3,12,8.1,52.6,47.4,4
1400000US19127950200,Census Tract 9502; Marshall County; Iowa,2144,1126,1018,210,2679,0,22,0,0,0,18,18,0,2639,2889,224,270,113,273,307,454,211,209,173,297,127,62,1491,1398,40.7,169,2144,52.5,47.5,7.3,92.7,0,0.8,0,0,0,0.6,0.6,0,91.3,2889,7.8,9.3,3.9,9.4,10.6,15.7,7.3,7.2,6,10.3,4.4,51.6,48.4,5.8
1400000US19127950300,Census Tract 9503; Marshall County; Iowa,2612,1175,1437,53,3494,8,0,29,0,0,15,13,2,3442,3547,272,230,106,509,438,414,304,316,252,424,101,32,1596,1951,40.4,149,2612,45,55,1.5,98.5,0.2,0,0.8,0,0,0.4,0.4,0.1,97,3547,7.7,6.5,3,14.4,12.3,11.7,8.6,8.9,7.1,12,2.8,45,55,4.2
1400000US19127950400,Census Tract 9504; Marshall County; Iowa,2211,1186,1025,166,2721,0,4,12,0,0,25,13,12,2680,2887,176,181,151,181,419,308,139,226,301,397,184,24,1428,1459,44.8,200,2211,53.6,46.4,5.7,94.3,0,0.1,0.4,0,0,0.9,0.5,0.4,92.8,2887,6.1,6.3,5.2,6.3,14.5,10.7,4.8,7.8,10.4,13.8,6.4,49.5,50.5,6.9
1400000US19127950500,Census Tract 9505; Marshall County; Iowa,2008,1079,929,2333,1808,12,189,220,0,0,22,22,0,1365,4141,385,269,191,646,575,484,495,120,242,222,35,41,2010,2131,29.7,436,2008,53.7,46.3,56.3,43.7,0.3,4.6,5.3,0,0,0.5,0.5,0,33,4141,9.3,6.5,4.6,15.6,13.9,11.7,12,2.9,5.8,5.4,0.8,48.5,51.5,10.5
1400000US19127950600,Census Tract 9506; Marshall County; Iowa,2645,1369,1276,1987,2489,0,171,250,0,0,140,140,0,1928,4476,366,334,393,577,585,560,284,313,365,300,119,94,2300,2176,36.7,186,2645,51.8,48.2,44.4,55.6,0,3.8,5.6,0,0,3.1,3.1,0,43.1,4476,8.2,7.5,8.8,12.9,13.1,12.5,6.3,7,8.2,6.7,2.7,51.4,48.6,4.2
1400000US19127950700,Census Tract 9507; Marshall County; Iowa,3595,1346,2249,1214,3690,9,330,44,0,140,43,43,0,3124,4904,304,449,331,547,306,537,264,281,248,789,380,318,1822,3082,45.8,150,3595,37.4,62.6,24.8,75.2,0.2,6.7,0.9,0,2.9,0.9,0.9,0,63.7,4904,6.2,9.2,6.7,11.2,6.2,11,5.4,5.7,5.1,16.1,7.7,37.2,62.8,3.1
1400000US19127950801,Census Tract 9508.01; Marshall County; Iowa,2208,1217,991,221,2971,44,395,1,0,0,15,15,0,2516,3192,241,142,86,451,394,133,196,190,134,412,356,200,1643,1549,38.4,257,2208,55.1,44.9,6.9,93.1,1.4,12.4,0,0,0,0.5,0.5,0,78.8,3192,7.6,4.4,2.7,14.1,12.3,4.2,6.1,6,4.2,12.9,11.2,51.5,48.5,8.1
1400000US19127950802,Census Tract 9508.02; Marshall County; Iowa,2444,1368,1076,688,2475,0,14,1,0,0,206,88,118,2254,3163,226,173,291,299,261,553,170,302,354,245,105,51,1760,1403,45.6,133,2444,56,44,21.8,78.2,0,0.4,0,0,0,6.5,2.8,3.7,71.3,3163,7.1,5.5,9.2,9.5,8.3,17.5,5.4,9.5,11.2,7.7,3.3,55.6,44.4,4.2
1400000US19127950900,Census Tract 9509; Marshall County; Iowa,1992,835,1157,1545,2188,0,173,73,0,0,205,205,0,1737,3733,490,416,333,258,510,402,289,170,201,257,91,16,1924,1809,26.3,300,1992,41.9,58.1,41.4,58.6,0,4.6,2,0,0,5.5,5.5,0,46.5,3733,13.1,11.1,8.9,6.9,13.7,10.8,7.7,4.6,5.4,6.9,2.4,51.5,48.5,8
1400000US19127951000,Census Tract 9510; Marshall County; Iowa,2739,1539,1200,1246,2956,7,155,49,0,0,45,0,45,2700,4202,225,305,267,613,466,414,440,246,199,343,254,79,2241,1961,33,351,2739,56.2,43.8,29.7,70.3,0.2,3.7,1.2,0,0,1.1,0,1.1,64.3,4202,5.4,7.3,6.4,14.6,11.1,9.9,10.5,5.9,4.7,8.2,6,53.3,46.7,8.4
1400000US19129040100,Census Tract 401; Mills County; Iowa,2249,1067,1182,55,2874,9,16,3,0,0,58,55,3,2788,2929,182,195,156,280,299,344,276,177,303,394,138,87,1399,1530,43.9,98,2249,47.4,52.6,1.9,98.1,0.3,0.5,0.1,0,0,2,1.9,0.1,95.2,2929,6.2,6.7,5.3,9.6,10.2,11.7,9.4,6,10.3,13.5,4.7,47.8,52.2,3.3
1400000US19129040201,Census Tract 402.01; Mills County; Iowa,1446,805,641,9,1887,0,29,0,0,11,70,66,4,1777,1896,139,215,121,114,209,330,108,119,161,194,106,15,1027,869,43.6,65,1446,55.7,44.3,0.5,99.5,0,1.5,0,0,0.6,3.7,3.5,0.2,93.7,1896,7.3,11.3,6.4,6,11,17.4,5.7,6.3,8.5,10.2,5.6,54.2,45.8,3.4
1400000US19129040202,Census Tract 402.02; Mills County; Iowa,2543,1157,1386,52,3549,0,50,26,0,0,77,77,0,3396,3601,259,308,118,336,457,429,240,298,278,367,154,78,1767,1834,41,279,2543,45.5,54.5,1.4,98.6,0,1.4,0.7,0,0,2.1,2.1,0,94.3,3601,7.2,8.6,3.3,9.3,12.7,11.9,6.7,8.3,7.7,10.2,4.3,49.1,50.9,7.7
1400000US19129040301,Census Tract 403.01; Mills County; Iowa,1668,871,797,79,2104,0,0,0,0,0,18,18,0,2086,2183,96,76,152,236,310,195,152,104,157,350,124,39,1107,1076,39,192,1668,52.2,47.8,3.6,96.4,0,0,0,0,0,0.8,0.8,0,95.6,2183,4.4,3.5,7,10.8,14.2,8.9,7,4.8,7.2,16,5.7,50.7,49.3,8.8
1400000US19129040302,Census Tract 403.02; Mills County; Iowa,3077,1616,1461,350,3646,0,8,9,0,0,29,29,0,3600,3996,205,161,178,511,453,568,407,211,335,449,197,175,2149,1847,43.8,146,3077,52.5,47.5,8.8,91.2,0,0.2,0.2,0,0,0.7,0.7,0,90.1,3996,5.1,4,4.5,12.8,11.3,14.2,10.2,5.3,8.4,11.2,4.9,53.8,46.2,3.7
1400000US19131560100,Census Tract 5601; Mitchell County; Iowa,2288,1095,1193,39,3136,0,2,1,0,0,13,13,0,3120,3175,228,179,290,298,351,276,269,165,182,369,232,110,1454,1721,36.3,226,2288,47.9,52.1,1.2,98.8,0,0.1,0,0,0,0.4,0.4,0,98.3,3175,7.2,5.6,9.1,9.4,11.1,8.7,8.5,5.2,5.7,11.6,7.3,45.8,54.2,7.1
1400000US19131560200,Census Tract 5602; Mitchell County; Iowa,2677,1280,1397,70,3562,0,11,0,0,0,40,25,15,3511,3632,292,259,165,317,439,422,229,440,241,332,173,96,1832,1800,42.8,227,2677,47.8,52.2,1.9,98.1,0,0.3,0,0,0,1.1,0.7,0.4,96.7,3632,8,7.1,4.5,8.7,12.1,11.6,6.3,12.1,6.6,9.1,4.8,50.4,49.6,6.3
1400000US19131560300,Census Tract 5603; Mitchell County; Iowa,2968,1583,1385,77,3653,6,76,57,0,0,23,3,20,3491,3730,179,185,187,477,403,421,203,166,397,426,328,179,1965,1765,46.2,179,2968,53.3,46.7,2.1,97.9,0.2,2,1.5,0,0,0.6,0.1,0.5,93.6,3730,4.8,5,5,12.8,10.8,11.3,5.4,4.5,10.6,11.4,8.8,52.7,47.3,4.8
1400000US19133960100,Census Tract 9601; Monona County; Iowa,1611,902,709,49,1957,0,0,0,0,0,27,27,0,1930,2006,148,90,153,165,152,250,61,175,212,229,197,55,1102,904,50.5,119,1611,56,44,2.4,97.6,0,0,0,0,0,1.3,1.3,0,96.2,2006,7.4,4.5,7.6,8.2,7.6,12.5,3,8.7,10.6,11.4,9.8,54.9,45.1,5.9
1400000US19133960200,Census Tract 9602; Monona County; Iowa,1558,801,757,62,1900,55,0,17,0,0,104,104,0,1724,1962,140,106,58,103,209,262,94,184,161,359,141,75,1008,954,52.7,70,1558,51.4,48.6,3.2,96.8,2.8,0,0.9,0,0,5.3,5.3,0,87.9,1962,7.1,5.4,3,5.2,10.7,13.4,4.8,9.4,8.2,18.3,7.2,51.4,48.6,3.6
1400000US19133960300,Census Tract 9603; Monona County; Iowa,2219,1095,1124,71,2805,0,0,9,20,0,76,76,0,2700,2876,176,270,134,385,346,333,172,138,167,196,244,158,1472,1404,37.3,157,2219,49.3,50.7,2.5,97.5,0,0,0.3,0.7,0,2.6,2.6,0,93.9,2876,6.1,9.4,4.7,13.4,12,11.6,6,4.8,5.8,6.8,8.5,51.2,48.8,5.5
1400000US19133960400,Census Tract 9604; Monona County; Iowa,1372,702,670,11,1816,4,0,0,0,0,11,11,0,1801,1827,131,73,60,232,222,135,143,96,186,271,121,43,888,939,43.2,114,1372,51.2,48.8,0.6,99.4,0.2,0,0,0,0,0.6,0.6,0,98.6,1827,7.2,4,3.3,12.7,12.2,7.4,7.8,5.3,10.2,14.8,6.6,48.6,51.4,6.2
1400000US19135070100,Census Tract 701; Monroe County; Iowa,2613,1343,1270,24,3370,0,57,1,0,0,113,113,0,3199,3394,212,235,219,357,399,458,178,429,166,241,162,125,1786,1608,39.5,213,2613,51.4,48.6,0.7,99.3,0,1.7,0,0,0,3.3,3.3,0,94.3,3394,6.2,6.9,6.5,10.5,11.8,13.5,5.2,12.6,4.9,7.1,4.8,52.6,47.4,6.3
1400000US19135070200,Census Tract 702; Monroe County; Iowa,1738,952,786,0,2421,8,0,3,0,0,140,140,0,2270,2421,247,96,143,208,293,281,156,67,173,398,106,61,1218,1203,40.8,192,1738,54.8,45.2,0,100,0.3,0,0.1,0,0,5.8,5.8,0,93.8,2421,10.2,4,5.9,8.6,12.1,11.6,6.4,2.8,7.1,16.4,4.4,50.3,49.7,7.9
1400000US19135070300,Census Tract 703; Monroe County; Iowa,1418,603,815,0,1759,0,2,7,0,11,41,40,1,1698,1759,109,132,84,210,204,189,102,126,163,214,120,53,796,963,44.4,53,1418,42.5,57.5,0,100,0,0.1,0.4,0,0.6,2.3,2.3,0.1,96.5,1759,6.2,7.5,4.8,11.9,11.6,10.7,5.8,7.2,9.3,12.2,6.8,45.3,54.7,3
1400000US19137960100,Census Tract 9601; Montgomery County; Iowa,1475,745,730,46,1835,10,0,0,0,38,10,4,6,1777,1881,130,136,57,196,228,235,45,146,203,255,90,23,961,920,46.1,137,1475,50.5,49.5,2.4,97.6,0.5,0,0,0,2,0.5,0.2,0.3,94.5,1881,6.9,7.2,3,10.4,12.1,12.5,2.4,7.8,10.8,13.6,4.8,51.1,48.9,7.3
1400000US19137960200,Census Tract 9602; Montgomery County; Iowa,2139,1114,1025,0,2870,172,25,5,25,31,102,102,0,2510,2870,206,162,133,302,408,277,209,260,98,286,197,120,1514,1356,37.7,212,2139,52.1,47.9,0,100,6,0.9,0.2,0.9,1.1,3.6,3.6,0,87.5,2870,7.2,5.6,4.6,10.5,14.2,9.7,7.3,9.1,3.4,10,6.9,52.8,47.2,7.4
1400000US19137960300,Census Tract 9603; Montgomery County; Iowa,2294,1223,1071,19,2778,0,0,37,0,23,115,115,0,2603,2797,130,121,211,314,236,403,262,139,315,271,169,151,1514,1283,46.7,75,2294,53.3,46.7,0.7,99.3,0,0,1.3,0,0.8,4.1,4.1,0,93.1,2797,4.6,4.3,7.5,11.2,8.4,14.4,9.4,5,11.3,9.7,6,54.1,45.9,2.7
1400000US19137960400,Census Tract 9604; Montgomery County; Iowa,2049,1009,1040,42,2695,18,6,4,0,3,80,80,0,2584,2737,203,162,135,263,257,260,159,191,241,431,153,101,1319,1418,45.5,181,2049,49.2,50.8,1.5,98.5,0.7,0.2,0.1,0,0.1,2.9,2.9,0,94.4,2737,7.4,5.9,4.9,9.6,9.4,9.5,5.8,7,8.8,15.7,5.6,48.2,51.8,6.6
1400000US19139050100,Census Tract 501; Muscatine County; Iowa,2680,1406,1274,288,3310,7,35,0,0,0,87,51,36,3181,3598,236,263,49,211,328,374,185,376,341,673,367,46,1970,1628,55.1,149,2680,52.5,47.5,8,92,0.2,1,0,0,0,2.4,1.4,1,88.4,3598,6.6,7.3,1.4,5.9,9.1,10.4,5.1,10.5,9.5,18.7,10.2,54.8,45.2,4.1
1400000US19139050200,Census Tract 502; Muscatine County; Iowa,4036,2097,1939,347,4875,8,0,17,0,0,166,166,0,4684,5222,501,167,422,553,612,743,291,429,314,566,294,80,2689,2533,41.9,250,4036,52,48,6.6,93.4,0.2,0,0.3,0,0,3.2,3.2,0,89.7,5222,9.6,3.2,8.1,10.6,11.7,14.2,5.6,8.2,6,10.8,5.6,51.5,48.5,4.8
1400000US19139050300,Census Tract 503; Muscatine County; Iowa,3536,1697,1839,2062,3269,0,18,123,0,45,37,28,9,3046,5331,324,465,306,813,725,684,450,238,384,439,179,78,2630,2701,35.5,246,3536,48,52,38.7,61.3,0,0.3,2.3,0,0.8,0.7,0.5,0.2,57.1,5331,6.1,8.7,5.7,15.3,13.6,12.8,8.4,4.5,7.2,8.2,3.4,49.3,50.7,4.6
1400000US19139050400,Census Tract 504; Muscatine County; Iowa,3053,1499,1554,520,3414,0,30,10,0,19,33,28,5,3322,3934,204,221,150,399,365,574,302,237,383,379,370,166,1889,2045,47.9,184,3053,49.1,50.9,13.2,86.8,0,0.8,0.3,0,0.5,0.8,0.7,0.1,84.4,3934,5.2,5.6,3.8,10.1,9.3,14.6,7.7,6,9.7,9.6,9.4,48,52,4.7
1400000US19139050500,Census Tract 505; Muscatine County; Iowa,3372,1771,1601,824,4155,0,29,202,0,0,155,155,0,3769,4979,475,304,177,685,773,448,361,242,368,435,173,107,2573,2406,35.3,431,3372,52.5,47.5,16.5,83.5,0,0.6,4.1,0,0,3.1,3.1,0,75.7,4979,9.5,6.1,3.6,13.8,15.5,9,7.3,4.9,7.4,8.7,3.5,51.7,48.3,8.7
1400000US19139050600,Census Tract 506; Muscatine County; Iowa,3561,1807,1754,60,4668,18,39,368,0,29,75,13,62,4139,4728,353,292,255,340,595,722,226,123,360,655,210,230,2231,2497,43.3,367,3561,50.7,49.3,1.3,98.7,0.4,0.8,7.8,0,0.6,1.6,0.3,1.3,87.5,4728,7.5,6.2,5.4,7.2,12.6,15.3,4.8,2.6,7.6,13.9,4.4,47.2,52.8,7.8
1400000US19139050700,Census Tract 507; Muscatine County; Iowa,3839,1920,1919,1364,4010,0,127,61,0,0,100,85,15,3722,5374,440,222,599,731,642,584,271,328,388,521,105,81,2802,2572,34,462,3839,50,50,25.4,74.6,0,2.4,1.1,0,0,1.9,1.6,0.3,69.3,5374,8.2,4.1,11.1,13.6,11.9,10.9,5,6.1,7.2,9.7,2,52.1,47.9,8.6
1400000US19139050800,Census Tract 508; Muscatine County; Iowa,2106,1070,1036,869,2373,0,0,136,0,4,206,206,0,2027,3242,345,238,306,373,371,408,215,242,131,296,60,48,1643,1599,33,209,2106,50.8,49.2,26.8,73.2,0,0,4.2,0,0.1,6.4,6.4,0,62.5,3242,10.6,7.3,9.4,11.5,11.4,12.6,6.6,7.5,4,9.1,1.9,50.7,49.3,6.4
1400000US19139050900,Census Tract 509; Muscatine County; Iowa,2457,1148,1309,983,2417,15,0,173,0,0,31,26,5,2198,3400,266,418,187,534,388,412,135,309,267,154,175,12,1565,1835,35.3,143,2457,46.7,53.3,28.9,71.1,0.4,0,5.1,0,0,0.9,0.8,0.1,64.6,3400,7.8,12.3,5.5,15.7,11.4,12.1,4,9.1,7.9,4.5,5.1,46,54,4.2
1400000US19139051000,Census Tract 510; Muscatine County; Iowa,2296,1008,1288,689,2471,0,4,73,0,0,198,36,162,2196,3160,213,307,67,632,511,276,216,151,158,386,67,12,1424,1736,34.8,164,2296,43.9,56.1,21.8,78.2,0,0.1,2.3,0,0,6.3,1.1,5.1,69.5,3160,6.7,9.7,2.1,20,16.2,8.7,6.8,4.8,5,12.2,2.1,45.1,54.9,5.2
1400000US19141490100,Census Tract 4901; O'Brien County; Iowa,1929,1023,906,89,2458,7,0,0,0,0,131,63,68,2320,2547,152,197,112,364,246,254,143,159,178,227,217,126,1333,1214,40.3,172,1929,53,47,3.5,96.5,0.3,0,0,0,0,5.1,2.5,2.7,91.1,2547,6,7.7,4.4,14.3,9.7,10,5.6,6.2,7,8.9,8.5,52.3,47.7,6.8
1400000US19141490200,Census Tract 4902; O'Brien County; Iowa,2902,1474,1428,20,4037,0,31,64,0,0,68,24,44,3874,4057,284,212,226,397,388,335,353,311,253,406,299,308,1958,2099,41.5,285,2902,50.8,49.2,0.5,99.5,0,0.8,1.6,0,0,1.7,0.6,1.1,95.5,4057,7,5.2,5.6,9.8,9.6,8.3,8.7,7.7,6.2,10,7.4,48.3,51.7,7
1400000US19141490300,Census Tract 4903; O'Brien County; Iowa,3816,1834,1982,672,4603,9,56,131,0,0,0,0,0,4407,5275,261,293,267,747,831,462,466,207,461,575,126,209,2669,2606,37.9,370,3816,48.1,51.9,12.7,87.3,0.2,1.1,2.5,0,0,0,0,0,83.5,5275,4.9,5.6,5.1,14.2,15.8,8.8,8.8,3.9,8.7,10.9,2.4,50.6,49.4,7
1400000US19141490400,Census Tract 4904; O'Brien County; Iowa,1830,946,884,32,2227,0,11,2,0,7,22,20,2,2185,2259,199,143,135,177,200,400,69,163,164,314,128,102,1171,1088,49.2,65,1830,51.7,48.3,1.4,98.6,0,0.5,0.1,0,0.3,1,0.9,0.1,96.7,2259,8.8,6.3,6,7.8,8.9,17.7,3.1,7.2,7.3,13.9,5.7,51.8,48.2,2.9
1400000US19143460100,Census Tract 4601; Osceola County; Iowa,2378,1212,1166,295,3015,12,62,48,0,0,24,18,6,2869,3310,283,239,169,350,378,348,154,218,230,375,192,168,1620,1690,41.8,206,2378,51,49,8.9,91.1,0.4,1.9,1.5,0,0,0.7,0.5,0.2,86.7,3310,8.5,7.2,5.1,10.6,11.4,10.5,4.7,6.6,6.9,11.3,5.8,48.9,51.1,6.2
1400000US19143460200,Census Tract 4602; Osceola County; Iowa,2202,1042,1160,249,2590,4,23,10,0,10,100,38,62,2443,2839,181,129,102,313,286,327,214,216,362,316,211,84,1334,1505,48.7,98,2202,47.3,52.7,8.8,91.2,0.1,0.8,0.4,0,0.4,3.5,1.3,2.2,86.1,2839,6.4,4.5,3.6,11,10.1,11.5,7.5,7.6,12.8,11.1,7.4,47,53,3.5
1400000US19145490100,Census Tract 4901; Page County; Iowa,2243,1075,1168,106,2521,0,8,0,0,0,21,21,0,2492,2627,160,105,151,276,228,463,96,273,144,410,196,66,1258,1369,50.2,59,2243,47.9,52.1,4,96,0,0.3,0,0,0,0.8,0.8,0,94.9,2627,6.1,4,5.7,10.5,8.7,17.6,3.7,10.4,5.5,15.6,7.5,47.9,52.1,2.2
1400000US19145490200,Census Tract 4902; Page County; Iowa,1588,878,710,211,1774,0,0,43,2,0,113,113,0,1616,1985,158,97,94,243,244,157,101,109,192,242,159,140,1019,966,47.4,49,1588,55.3,44.7,10.6,89.4,0,0,2.2,0.1,0,5.7,5.7,0,81.4,1985,8,4.9,4.7,12.2,12.3,7.9,5.1,5.5,9.7,12.2,8,51.3,48.7,2.5
1400000US19145490300,Census Tract 4903; Page County; Iowa,2307,1158,1149,3,2977,24,0,10,0,0,118,89,29,2825,2980,201,107,95,377,377,215,172,182,204,492,165,114,1456,1524,41,279,2307,50.2,49.8,0.1,99.9,0.8,0,0.3,0,0,4,3,1,94.8,2980,6.7,3.6,3.2,12.7,12.7,7.2,5.8,6.1,6.8,16.5,5.5,48.9,51.1,9.4
1400000US19145490400,Census Tract 4904; Page County; Iowa,2517,949,1568,99,3069,2,28,167,0,0,89,82,7,2783,3168,180,268,271,497,480,400,148,203,167,257,147,51,1223,1945,37.9,99,2517,37.7,62.3,3.1,96.9,0.1,0.9,5.3,0,0,2.8,2.6,0.2,87.8,3168,5.7,8.5,8.6,15.7,15.2,12.6,4.7,6.4,5.3,8.1,4.6,38.6,61.4,3.1
1400000US19145490500,Census Tract 4905; Page County; Iowa,1823,947,876,127,2192,9,94,0,0,0,102,102,0,1987,2319,90,125,100,197,333,221,76,167,187,282,170,219,1164,1155,46.9,152,1823,51.9,48.1,5.5,94.5,0.4,4.1,0,0,0,4.4,4.4,0,85.7,2319,3.9,5.4,4.3,8.5,14.4,9.5,3.3,7.2,8.1,12.2,7.3,50.2,49.8,6.6
1400000US19145490600,Census Tract 4906; Page County; Iowa,1779,870,909,15,2131,0,1,14,0,0,19,19,0,2097,2146,69,108,61,207,246,351,122,141,281,311,113,49,1099,1047,50.6,87,1779,48.9,51.1,0.7,99.3,0,0,0.7,0,0,0.9,0.9,0,97.7,2146,3.2,5,2.8,9.6,11.5,16.4,5.7,6.6,13.1,14.5,5.3,51.2,48.8,4.1
1400000US19147960100,Census Tract 9601; Palo Alto County; Iowa,1227,651,576,167,1676,0,0,10,0,0,53,49,4,1613,1843,132,198,72,209,203,144,143,100,126,193,90,75,970,873,35.2,158,1227,53.1,46.9,9.1,90.9,0,0,0.5,0,0,2.9,2.7,0.2,87.5,1843,7.2,10.7,3.9,11.3,11,7.8,7.8,5.4,6.8,10.5,4.9,52.6,47.4,8.6
1400000US19147960200,Census Tract 9602; Palo Alto County; Iowa,1400,657,743,19,1835,0,0,124,0,0,81,6,75,1630,1854,151,157,97,213,257,246,58,98,118,221,88,37,852,1002,41.7,113,1400,46.9,53.1,1,99,0,0,6.7,0,0,4.4,0.3,4,87.9,1854,8.1,8.5,5.2,11.5,13.9,13.3,3.1,5.3,6.4,11.9,4.7,46,54,6.1
1400000US19147960300,Census Tract 9603; Palo Alto County; Iowa,3040,1513,1527,98,3732,0,41,2,0,0,42,42,0,3647,3830,204,209,309,311,480,284,303,371,203,445,252,262,1869,1961,42.9,197,3040,49.8,50.2,2.6,97.4,0,1.1,0.1,0,0,1.1,1.1,0,95.2,3830,5.3,5.5,8.1,8.1,12.5,7.4,7.9,9.7,5.3,11.6,6.6,48.8,51.2,5.1
1400000US19147960400,Census Tract 9604; Palo Alto County; Iowa,1078,551,527,42,1369,0,9,47,0,0,81,63,18,1232,1411,78,59,52,203,95,227,91,74,131,203,69,30,721,690,46.8,99,1078,51.1,48.9,3,97,0,0.6,3.3,0,0,5.7,4.5,1.3,87.3,1411,5.5,4.2,3.7,14.4,6.7,16.1,6.4,5.2,9.3,14.4,4.9,51.1,48.9,7
1400000US19149970100,Census Tract 9701; Plymouth County; Iowa,4904,2470,2434,285,6551,0,20,388,0,0,17,17,0,6126,6836,537,513,288,648,765,1028,545,339,425,715,394,290,3338,3498,42.8,349,4904,50.4,49.6,4.2,95.8,0,0.3,5.7,0,0,0.2,0.2,0,89.6,6836,7.9,7.5,4.2,9.5,11.2,15,8,5,6.2,10.5,5.8,48.8,51.2,5.1
