GEO_ID,NAME,DP02_0124E,DP02_0059E,DP02_0061E,DP02_0064E,DP02_0065E,DP02_0068E,DP02_0066E,DP02_0062E,DP02_0067E,DP02_0060E,DP02_0063E,DP02_0001E,DP02_0017E,DP02_0016E,DP02_0004E,DP02_0010E,DP02_0015E,DP02_0006E,DP02_0002E,DP02_0081E,DP02_0087E,DP02_0082E,DP02_0084E,DP02_0086E,DP02_0085E,DP02_0083E,DP02_0080E,DP02_0059PE,DP02_0061PE,DP02_0064PE,DP02_0065PE,DP02_0068PE,DP02_0066PE,DP02_0062PE,DP02_0067PE,DP02_0060PE,DP02_0063PE,DP02_0004PE,DP02_0010PE,DP02_0015PE,DP02_0006PE,DP02_0002PE,DP02_0079PE,DP02_0081PE,DP02_0087PE,DP02_0082PE,DP02_0084PE,DP02_0086PE,DP02_0085PE,DP02_0083PE,DP02_0080PE
1400000US19017004300,Census Tract 43; Bremer County; Iowa,1892,1253,38,250,184,259,75,495,1201,14,197,723,3,2.62,35,112,230,94,482,212,0,212,159,13,146,53,1667,1253,3,20,14.7,20.7,6,39.5,95.8,1.1,15.7,4.8,15.5,31.8,13,66.7,1879,11.3,0,11.3,8.5,0.7,7.8,2.8,88.7
1400000US19017004400,Census Tract 44; Bremer County; Iowa,2647,1934,41,287,385,529,144,625,1876,17,435,1128,2.81,2.33,108,172,378,219,629,214,0,214,169,13,156,45,2395,1934,2.1,14.8,19.9,27.4,7.4,32.3,97,0.9,22.5,9.6,15.2,33.5,19.4,55.8,2609,8.2,0,8.2,6.5,0.5,6,1.7,91.8
1400000US19017004500,Census Tract 45; Bremer County; Iowa,2530,1907,51,329,285,342,57,769,1799,57,359,1088,2.7,2.33,69,118,302,204,697,95,0,95,38,8,30,57,2407,1907,2.7,17.3,14.9,17.9,3,40.3,94.3,3,18.8,6.3,10.8,27.8,18.8,64.1,2502,3.8,0,3.8,1.5,0.3,1.2,2.3,96.2
1400000US19017004600,Census Tract 46; Bremer County; Iowa,5192,3446,42,464,1087,1515,428,795,3388,16,614,1988,3.15,2.59,84,350,601,300,1254,232,5,227,168,36,132,59,4869,3446,1.2,13.5,31.5,44,12.4,23.1,98.3,0.5,17.8,4.2,17.6,30.2,15.1,63.1,5101,4.5,0.1,4.5,3.3,0.7,2.6,1.2,95.5
1400000US19017004700,Census Tract 47; Bremer County; Iowa,2175,1556,51,283,210,345,135,593,1476,29,255,896,3.17,2.36,14,201,329,262,419,216,6,210,160,88,72,50,1949,1556,3.3,18.2,13.5,22.2,8.7,38.1,94.9,1.9,16.4,1.6,22.4,36.7,29.2,46.8,2165,10,0.3,9.7,7.4,4.1,3.3,2.3,90
1400000US19019950100,Census Tract 9501; Buchanan County; Iowa,2513,1662,69,309,207,271,64,622,1580,13,378,967,3.1,2.6,72,222,353,155,518,214,5,209,166,23,143,43,2289,1662,4.2,18.6,12.5,16.3,3.9,37.4,95.1,0.8,22.7,7.4,23,36.5,16,53.6,2503,8.5,0.2,8.3,6.6,0.9,5.7,1.7,91.5
1400000US19019950200,Census Tract 9502; Buchanan County; Iowa,3642,2205,134,280,242,358,116,729,1909,162,542,1324,3.3,2.75,50,268,372,309,697,523,0,523,242,32,210,281,3100,2205,6.1,12.7,11,16.2,5.3,33.1,86.6,7.3,24.6,3.8,20.2,28.1,23.3,52.6,3623,14.4,0,14.4,6.7,0.9,5.8,7.8,85.6
1400000US19019950300,Census Tract 9503; Buchanan County; Iowa,3079,1919,74,374,247,348,101,606,1729,116,401,1095,3.12,2.81,86,159,321,134,716,371,0,371,92,43,49,279,2624,1919,3.9,19.5,12.9,18.1,5.3,31.6,90.1,6,20.9,7.9,14.5,29.3,12.2,65.4,2995,12.4,0,12.4,3.1,1.4,1.6,9.3,87.6
1400000US19019950400,Census Tract 9504; Buchanan County; Iowa,2997,2044,47,210,290,505,215,695,1976,21,566,1213,2.98,2.43,92,326,451,193,602,606,7,599,315,161,154,284,2331,2044,2.3,10.3,14.2,24.7,10.5,34,96.7,1,27.7,7.6,26.9,37.2,15.9,49.6,2937,20.6,0.2,20.4,10.7,5.5,5.2,9.7,79.4
1400000US19019950500,Census Tract 9505; Buchanan County; Iowa,3811,2787,84,327,537,723,186,995,2648,55,603,1664,2.95,2.2,135,350,501,442,737,583,30,553,119,16,103,434,3189,2787,3,11.7,19.3,25.9,6.7,35.7,95,2,21.6,8.1,21,30.1,26.6,44.3,3772,15.5,0.8,14.7,3.2,0.4,2.7,11.5,84.5
1400000US19019950600,Census Tract 9506; Buchanan County; Iowa,4589,3214,88,426,539,715,176,1277,3107,19,689,1757,3.05,2.61,134,215,500,217,1191,224,0,224,170,12,158,54,4319,3214,2.7,13.3,16.8,22.2,5.5,39.7,96.7,0.6,21.4,7.6,12.2,28.5,12.4,67.8,4543,4.9,0,4.9,3.7,0.3,3.5,1.2,95.1
1400000US19021960100,Census Tract 9601; Buena Vista County; Iowa,1322,1015,38,98,133,177,44,377,963,14,311,556,2.79,2.31,61,80,212,93,322,123,0,123,71,40,31,52,1187,1015,3.7,9.7,13.1,17.4,4.3,37.1,94.9,1.4,30.6,11,14.4,38.1,16.7,57.9,1310,9.4,0,9.4,5.4,3.1,2.4,4,90.6
1400000US19021960200,Census Tract 9602; Buena Vista County; Iowa,1683,1211,75,210,163,234,71,382,1073,63,247,722,2.96,2.27,45,143,264,150,384,158,8,150,107,22,85,43,1523,1211,6.2,17.3,13.5,19.3,5.9,31.5,88.6,5.2,20.4,6.2,19.8,36.6,20.8,53.2,1681,9.4,0.5,8.9,6.4,1.3,5.1,2.6,90.6
1400000US19021960300,Census Tract 9603; Buena Vista County; Iowa,1986,1294,83,180,230,298,68,435,1191,20,278,682,3.28,2.87,49,95,203,112,426,161,2,159,75,16,59,84,1782,1294,6.4,13.9,17.8,23,5.3,33.6,92,1.5,21.5,7.2,13.9,29.8,16.4,62.5,1943,8.3,0.1,8.2,3.9,0.8,3,4.3,91.7
1400000US19021960400,Census Tract 9604; Buena Vista County; Iowa,6099,3725,484,418,423,611,188,1099,2510,731,382,2339,3.82,2.56,181,670,614,584,904,667,2,665,274,118,156,391,5303,3725,13,11.2,11.4,16.4,5,29.5,67.4,19.6,10.3,7.7,28.6,26.3,25,38.6,5970,11.2,0,11.1,4.6,2,2.6,6.5,88.8
1400000US19021960500,Census Tract 9605; Buena Vista County; Iowa,5709,3272,346,181,425,674,249,1002,2309,617,452,1889,3.73,2.61,337,462,509,316,774,616,15,601,287,129,158,314,4990,3272,10.6,5.5,13,20.6,7.6,30.6,70.6,18.9,13.8,17.8,24.5,26.9,16.7,41,5606,11,0.3,10.7,5.1,2.3,2.8,5.6,89
1400000US19021960600,Census Tract 9606; Buena Vista County; Iowa,3888,2538,190,304,515,830,315,803,2312,36,375,1350,3.35,2.87,77,302,394,179,792,436,2,434,87,37,50,347,3428,2538,7.5,12,20.3,32.7,12.4,31.6,91.1,1.4,14.8,5.7,22.4,29.2,13.3,58.7,3864,11.3,0.1,11.2,2.3,1,1.3,9,88.7
1400000US19023070100,Census Tract 701; Butler County; Iowa,3039,2161,158,328,293,356,63,896,1971,32,391,1202,2.9,2.5,42,198,378,185,777,186,3,183,80,8,72,103,2793,2161,7.3,15.2,13.6,16.5,2.9,41.5,91.2,1.5,18.1,3.5,16.5,31.4,15.4,64.6,2979,6.2,0.1,6.1,2.7,0.3,2.4,3.5,93.8
1400000US19023070200,Census Tract 702; Butler County; Iowa,1865,1256,124,152,83,112,29,522,1107,25,321,773,2.87,2.37,39,129,289,145,460,160,0,160,81,22,59,79,1690,1256,9.9,12.1,6.6,8.9,2.3,41.6,88.1,2,25.6,5,16.7,37.4,18.8,59.5,1850,8.6,0,8.6,4.4,1.2,3.2,4.3,91.4
1400000US19023070300,Census Tract 703; Butler County; Iowa,2794,2124,88,279,357,429,72,795,2012,24,509,1258,2.52,2.16,73,283,530,237,665,368,0,368,134,16,118,234,2404,2124,4.1,13.1,16.8,20.2,3.4,37.4,94.7,1.1,24,5.8,22.5,42.1,18.8,52.9,2772,13.3,0,13.3,4.8,0.6,4.3,8.4,86.7
1400000US19023070400,Census Tract 704; Butler County; Iowa,3512,2464,67,439,477,615,138,785,2370,27,531,1415,3.01,2.45,96,311,504,237,771,182,9,173,77,21,56,96,3295,2464,2.7,17.8,19.4,25,5.6,31.9,96.2,1.1,21.6,6.8,22,35.6,16.7,54.5,3477,5.2,0.3,5,2.2,0.6,1.6,2.8,94.8
1400000US19023070500,Census Tract 705; Butler County; Iowa,3166,2154,81,374,332,455,123,766,2043,30,448,1191,2.9,2.62,62,214,416,127,788,255,0,255,136,2,134,119,2869,2154,3.8,17.4,15.4,21.1,5.7,35.6,94.8,1.4,20.8,5.2,18,34.9,10.7,66.2,3124,8.2,0,8.2,4.4,0.1,4.3,3.8,91.8
1400000US19025950100,Census Tract 9501; Calhoun County; Iowa,2388,1692,62,244,389,543,154,473,1616,14,356,1070,2.74,2.2,38,330,416,122,580,326,9,317,228,18,210,89,1998,1692,3.7,14.4,23,32.1,9.1,28,95.5,0.8,21,3.6,30.8,38.9,11.4,54.2,2324,14,0.4,13.6,9.8,0.8,9,3.8,86
1400000US19025950200,Census Tract 9502; Calhoun County; Iowa,2929,1963,105,253,305,382,77,746,1830,28,449,1176,3.14,2.42,64,398,475,153,561,330,2,328,107,38,69,221,2572,1963,5.3,12.9,15.5,19.5,3.9,38,93.2,1.4,22.9,5.4,33.8,40.4,13,47.7,2902,11.4,0.1,11.3,3.7,1.3,2.4,7.6,88.6
1400000US19025950300,Census Tract 9503; Calhoun County; Iowa,2243,1734,107,284,191,248,57,677,1591,36,382,732,3.06,2.36,41,140,280,165,386,571,1,570,484,82,402,86,1656,1734,6.2,16.4,11,14.3,3.3,39,91.8,2.1,22,5.6,19.1,38.3,22.5,52.7,2227,25.6,0,25.6,21.7,3.7,18.1,3.9,74.4
1400000US19025950400,Census Tract 9504; Calhoun County; Iowa,2333,1689,79,216,189,342,153,697,1610,0,355,874,2.94,2.55,53,174,352,122,525,150,0,150,59,8,51,91,2161,1689,4.7,12.8,11.2,20.2,9.1,41.3,95.3,0,21,6.1,19.9,40.3,14,60.1,2311,6.5,0,6.5,2.6,0.3,2.2,3.9,93.5
1400000US19027960100,Census Tract 9601; Carroll County; Iowa,3282,2190,73,293,335,384,49,950,2049,68,422,1240,3.13,2.64,47,157,441,240,796,187,0,187,87,30,57,100,3072,2190,3.3,13.4,15.3,17.5,2.2,43.4,93.6,3.1,19.3,3.8,12.7,35.6,19.4,64.2,3259,5.7,0,5.7,2.7,0.9,1.7,3.1,94.3
1400000US19027960200,Census Tract 9602; Carroll County; Iowa,2991,1609,37,284,270,323,53,611,1540,32,322,1036,3.27,2.89,103,117,235,182,634,298,0,298,90,15,75,208,2634,1609,2.3,17.7,16.8,20.1,3.3,38,95.7,2,20,9.9,11.3,22.7,17.6,61.2,2932,10.2,0,10.2,3.1,0.5,2.6,7.1,89.8
1400000US19027960300,Census Tract 9603; Carroll County; Iowa,6055,4429,113,655,933,1217,284,1385,4237,79,980,2891,2.54,2.03,232,769,982,574,1316,624,0,624,173,43,130,451,5409,4429,2.6,14.8,21.1,27.5,6.4,31.3,95.7,1.8,22.1,8,26.6,34,19.9,45.5,6033,10.3,0,10.3,2.9,0.7,2.2,7.5,89.7
1400000US19027960400,Census Tract 9604; Carroll County; Iowa,4324,2931,99,363,354,586,232,1108,2749,83,692,1699,3.34,2.46,78,759,645,194,668,835,0,835,542,286,256,293,3468,2931,3.4,12.4,12.1,20,7.9,37.8,93.8,2.8,23.6,4.6,44.7,38,11.4,39.3,4303,19.4,0,19.4,12.6,6.6,5.9,6.8,80.6
1400000US19027960500,Census Tract 9605; Carroll County; Iowa,1803,1214,55,173,156,214,58,400,1127,32,340,744,3.11,2.37,26,154,240,199,365,260,16,244,47,15,32,197,1517,1214,4.5,14.3,12.9,17.6,4.8,32.9,92.8,2.6,28,3.5,20.7,32.3,26.7,49.1,1777,14.6,0.9,13.7,2.6,0.8,1.8,11.1,85.4
1400000US19027960600,Census Tract 9606; Carroll County; Iowa,2273,1715,30,314,264,393,129,614,1633,52,312,1086,2.78,2.04,76,278,398,196,536,155,7,148,48,12,36,100,2091,1715,1.7,18.3,15.4,22.9,7.5,35.8,95.2,3,18.2,7,25.6,36.6,18,49.4,2246,6.9,0.3,6.6,2.1,0.5,1.6,4.5,93.1
1400000US19029190100,Census Tract 1901; Cass County; Iowa,2395,1649,91,178,206,288,82,630,1537,21,441,957,3.17,2.47,22,179,385,196,560,154,2,152,38,20,18,114,2235,1649,5.5,10.8,12.5,17.5,5,38.2,93.2,1.3,26.7,2.3,18.7,40.2,20.5,58.5,2389,6.4,0.1,6.4,1.6,0.8,0.8,4.8,93.6
1400000US19029190200,Census Tract 1902; Cass County; Iowa,2131,1575,69,162,212,299,87,540,1451,55,450,942,2.76,2.23,58,180,398,171,533,147,0,147,58,25,33,89,1965,1575,4.4,10.3,13.5,19,5.5,34.3,92.1,3.5,28.6,6.2,19.1,42.3,18.2,56.6,2112,7,0,7,2.7,1.2,1.6,4.2,93
1400000US19029190300,Census Tract 1903; Cass County; Iowa,1592,1037,44,147,84,127,43,413,973,20,286,636,3.21,2.5,28,97,196,154,357,123,3,120,42,14,28,78,1458,1037,4.2,14.2,8.1,12.2,4.1,39.8,93.8,1.9,27.6,4.4,15.3,30.8,24.2,56.1,1581,7.8,0.2,7.6,2.7,0.9,1.8,4.9,92.2
1400000US19029190400,Census Tract 1904; Cass County; Iowa,4542,3351,329,357,684,909,225,1128,3005,17,611,2068,2.73,2.13,170,708,716,303,887,775,0,775,212,96,116,563,3736,3351,9.8,10.7,20.4,27.1,6.7,33.7,89.7,0.5,18.2,8.2,34.2,34.6,14.7,42.9,4511,17.2,0,17.2,4.7,2.1,2.6,12.5,82.8
1400000US19029190500,Census Tract 1905; Cass County; Iowa,2456,1768,114,96,240,333,93,792,1593,61,372,1168,2.67,2.06,86,449,410,198,435,186,23,163,36,11,25,127,2249,1768,6.4,5.4,13.6,18.8,5.3,44.8,90.1,3.5,21,7.4,38.4,35.1,17,37.2,2435,7.6,0.9,6.7,1.5,0.5,1,5.2,92.4
1400000US19031450100,Census Tract 4501; Cedar County; Iowa,2867,2106,58,354,307,409,102,728,2028,20,537,1292,2.71,2.18,98,283,452,287,624,282,0,282,60,5,55,222,2563,2106,2.8,16.8,14.6,19.4,4.8,34.6,96.3,0.9,25.5,7.6,21.9,35,22.2,48.3,2845,9.9,0,9.9,2.1,0.2,1.9,7.8,90.1
1400000US19031450200,Census Tract 4502; Cedar County; Iowa,3435,2575,100,312,307,449,142,1167,2435,40,507,1381,2.92,2.46,97,229,471,291,764,270,11,259,111,35,76,148,3079,2575,3.9,12.1,11.9,17.4,5.5,45.3,94.6,1.6,19.7,7,16.6,34.1,21.1,55.3,3349,8.1,0.3,7.7,3.3,1,2.3,4.4,91.9
1400000US19031450300,Census Tract 4503; Cedar County; Iowa,3543,2548,108,248,336,516,180,1130,2337,103,443,1450,2.9,2.36,90,412,534,274,674,244,9,235,82,10,72,153,3287,2548,4.2,9.7,13.2,20.3,7.1,44.3,91.7,4,17.4,6.2,28.4,36.8,18.9,46.5,3531,6.9,0.3,6.7,2.3,0.3,2,4.3,93.1
1400000US19031450400,Census Tract 4504; Cedar County; Iowa,2888,2063,18,319,407,518,111,737,2027,18,453,1152,3.11,2.51,92,251,350,153,656,259,0,259,229,46,183,30,2612,2063,0.9,15.5,19.7,25.1,5.4,35.7,98.3,0.9,22,8,21.8,30.4,13.3,56.9,2871,9,0,9,8,1.6,6.4,1,91
1400000US19031450500,Census Tract 4505; Cedar County; Iowa,5746,3932,90,667,656,871,215,1539,3810,32,733,2233,3.01,2.53,159,335,723,282,1457,816,9,807,195,102,93,612,4877,3932,2.3,17,16.7,22.2,5.5,39.1,96.9,0.8,18.6,7.1,15,32.4,12.6,65.2,5693,14.3,0.2,14.2,3.4,1.8,1.6,10.8,85.7
1400000US19033950102,Census Tract 9501.02; Cerro Gordo County; Iowa,4209,2789,64,547,247,416,169,1262,2715,10,490,1981,2.89,2.12,122,560,430,628,671,617,0,617,207,117,90,410,3555,2789,2.3,19.6,8.9,14.9,6.1,45.2,97.3,0.4,17.6,6.2,28.3,21.7,31.7,33.9,4172,14.8,0,14.8,5,2.8,2.2,9.8,85.2
1400000US19033950201,Census Tract 9502.01; Cerro Gordo County; Iowa,2826,2214,154,308,258,534,276,615,1945,115,488,1551,2.44,1.82,30,293,593,522,706,197,19,178,57,31,26,121,2610,2214,7,13.9,11.7,24.1,12.5,27.8,87.9,5.2,22,1.9,18.9,38.2,33.7,45.5,2807,7,0.7,6.3,2,1.1,0.9,4.3,93
1400000US19033950202,Census Tract 9502.02; Cerro Gordo County; Iowa,4084,2972,117,436,522,677,155,1335,2815,40,367,1877,2.68,2.14,189,509,644,214,965,509,61,448,192,9,183,256,3544,2972,3.9,14.7,17.6,22.8,5.2,44.9,94.7,1.3,12.3,10.1,27.1,34.3,11.4,51.4,4053,12.6,1.5,11.1,4.7,0.2,4.5,6.3,87.4
1400000US19033950300,Census Tract 9503; Cerro Gordo County; Iowa,4331,3152,190,472,344,462,118,1148,2866,96,784,2151,2.79,1.95,93,635,725,617,806,852,14,838,294,107,187,544,3439,3152,6,15,10.9,14.7,3.7,36.4,90.9,3,24.9,4.3,29.5,33.7,28.7,37.5,4291,19.9,0.3,19.5,6.9,2.5,4.4,12.7,80.1
1400000US19033950402,Census Tract 9504.02; Cerro Gordo County; Iowa,4156,3042,228,465,215,367,152,1314,2724,90,578,1855,2.61,2.11,322,433,553,483,617,629,63,566,320,107,213,246,3461,3042,7.5,15.3,7.1,12.1,5,43.2,89.5,3,19,17.4,23.3,29.8,26,33.3,4090,15.4,1.5,13.8,7.8,2.6,5.2,6,84.6
1400000US19033950600,Census Tract 9506; Cerro Gordo County; Iowa,2071,1475,40,251,346,426,80,454,1400,35,269,867,2.93,2.39,35,117,266,183,532,152,0,152,90,19,71,62,1895,1475,2.7,17,23.5,28.9,5.4,30.8,94.9,2.4,18.2,4,13.5,30.7,21.1,61.4,2047,7.4,0,7.4,4.4,0.9,3.5,3,92.6
1400000US19033950700,Census Tract 9507; Cerro Gordo County; Iowa,3928,2848,101,351,524,848,324,741,2639,108,699,1740,2.84,2.23,76,441,631,276,947,506,62,444,350,169,181,94,3399,2848,3.5,12.3,18.4,29.8,11.4,26,92.7,3.8,24.5,4.4,25.3,36.3,15.9,54.4,3905,13,1.6,11.4,9,4.3,4.6,2.4,87
1400000US19033950800,Census Tract 9508; Cerro Gordo County; Iowa,4681,3482,56,442,818,1129,311,1148,3366,60,647,2049,2.92,2.18,152,570,808,384,943,392,3,389,90,14,76,299,4180,3482,1.6,12.7,23.5,32.4,8.9,33,96.7,1.7,18.6,7.4,27.8,39.4,18.7,46,4572,8.6,0.1,8.5,2,0.3,1.7,6.5,91.4
1400000US19033950900,Census Tract 9509; Cerro Gordo County; Iowa,1852,1458,37,253,385,539,154,369,1421,0,260,868,2.61,2.13,57,140,349,125,546,301,0,301,245,179,66,56,1535,1458,2.5,17.4,26.4,37,10.6,25.3,97.5,0,17.8,6.6,16.1,40.2,14.4,62.9,1836,16.4,0,16.4,13.3,9.7,3.6,3.1,83.6
1400000US19033951000,Census Tract 9510; Cerro Gordo County; Iowa,2725,1686,63,295,267,311,44,608,1605,18,391,1046,3.23,2.57,75,183,348,223,565,174,0,174,70,8,62,104,2514,1686,3.7,17.5,15.8,18.4,2.6,36.1,95.2,1.1,23.2,7.2,17.5,33.3,21.3,54,2688,6.5,0,6.5,2.6,0.3,2.3,3.9,93.5
1400000US19033951400,Census Tract 9514; Cerro Gordo County; Iowa,4045,2555,79,347,699,1011,312,641,2427,49,428,1485,3.06,2.54,51,292,561,193,949,304,26,278,166,60,106,112,3706,2555,3.1,13.6,27.4,39.6,12.2,25.1,95,1.9,16.8,3.4,19.7,37.8,13,63.9,4010,7.6,0.6,6.9,4.1,1.5,2.6,2.8,92.4
1400000US19033951600,Census Tract 9516; Cerro Gordo County; Iowa,4071,3117,146,514,431,658,227,949,2939,32,818,1980,2.65,2.02,198,662,757,428,692,372,40,332,5,0,5,327,3560,3117,4.7,16.5,13.8,21.1,7.3,30.4,94.3,1,26.2,10,33.4,38.2,21.6,34.9,3932,9.5,1,8.4,0.1,0,0.1,8.3,90.5
1400000US19035080101,Census Tract 801.01; Cherokee County; Iowa,3512,2332,105,289,225,321,96,1129,2213,14,474,1558,2.99,2.18,134,613,602,242,569,772,0,772,344,12,332,428,2654,2332,4.5,12.4,9.6,13.8,4.1,48.4,94.9,0.6,20.3,8.6,39.3,38.6,15.5,36.5,3426,22.5,0,22.5,10,0.4,9.7,12.5,77.5
1400000US19035080102,Census Tract 801.02; Cherokee County; Iowa,2153,1585,83,117,249,457,208,652,1462,40,236,885,3,2.15,48,242,281,156,439,151,0,151,97,8,89,54,1956,1585,5.2,7.4,15.7,28.8,13.1,41.1,92.2,2.5,14.9,5.4,27.3,31.8,17.6,49.6,2107,7.2,0,7.2,4.6,0.4,4.2,2.6,92.8
1400000US19035080200,Census Tract 802; Cherokee County; Iowa,2429,1762,54,254,277,411,134,657,1632,76,310,1072,2.67,2.24,111,223,428,138,600,237,0,237,136,51,85,101,2158,1762,3.1,14.4,15.7,23.3,7.6,37.3,92.6,4.3,17.6,10.4,20.8,39.9,12.9,56,2395,9.9,0,9.9,5.7,2.1,3.5,4.2,90.1
1400000US19035080300,Census Tract 803; Cherokee County; Iowa,1459,1044,44,163,155,201,46,381,985,15,240,643,2.74,2.27,59,103,264,129,352,119,0,119,93,35,58,26,1333,1044,4.2,15.6,14.8,19.3,4.4,36.5,94.3,1.4,23,9.2,16,41.1,20.1,54.7,1452,8.2,0,8.2,6.4,2.4,4,1.8,91.8
1400000US19035080400,Census Tract 804; Cherokee County; Iowa,2048,1547,101,185,280,406,126,531,1414,32,292,985,2.45,2.05,25,181,401,183,596,123,0,123,38,0,38,85,1899,1547,6.5,12,18.1,26.2,8.1,34.3,91.4,2.1,18.9,2.5,18.4,40.7,18.6,60.5,2022,6.1,0,6.1,1.9,0,1.9,4.2,93.9
1400000US19037070100,Census Tract 701; Chickasaw County; Iowa,3151,2165,57,286,216,340,124,1013,2019,89,380,1196,3.18,2.62,82,194,342,197,723,221,80,141,79,3,76,62,2900,2165,2.6,13.2,10,15.7,5.7,46.8,93.3,4.1,17.6,6.9,16.2,28.6,16.5,60.5,3121,7.1,2.6,4.5,2.5,0.1,2.4,2,92.9
1400000US19037070200,Census Tract 702; Chickasaw County; Iowa,2257,1562,62,192,181,250,69,761,1439,61,236,957,2.84,2.36,59,168,334,188,542,139,0,139,101,0,101,38,2096,1562,4,12.3,11.6,16,4.4,48.7,92.1,3.9,15.1,6.2,17.6,34.9,19.6,56.6,2235,6.2,0,6.2,4.5,0,4.5,1.7,93.8
1400000US19037070300,Census Tract 703; Chickasaw County; Iowa,2552,1807,86,208,284,392,108,766,1684,37,318,1093,2.76,2.31,59,239,438,148,647,203,10,193,87,2,85,106,2308,1807,4.8,11.5,15.7,21.7,6,42.4,93.2,2,17.6,5.4,21.9,40.1,13.5,59.2,2511,8.1,0.4,7.7,3.5,0.1,3.4,4.2,91.9
1400000US19037070400,Census Tract 704; Chickasaw County; Iowa,3997,2678,76,382,469,547,78,1171,2548,54,448,1674,3.05,2.3,138,382,549,363,791,325,25,300,197,98,99,103,3594,2678,2.8,14.3,17.5,20.4,2.9,43.7,95.1,2,16.7,8.2,22.8,32.8,21.7,47.3,3919,8.3,0.6,7.7,5,2.5,2.5,2.6,91.7
1400000US19039960100,Census Tract 9601; Clarke County; Iowa,5677,3693,622,167,285,498,213,1544,2878,193,669,2412,2.76,2.29,357,727,667,243,1085,1389,69,1320,190,5,185,1130,4059,3693,16.8,4.5,7.7,13.5,5.8,41.8,77.9,5.2,18.1,14.8,30.1,27.7,10.1,45,5448,25.5,1.3,24.2,3.5,0.1,3.4,20.7,74.5
1400000US19039960200,Census Tract 9602; Clarke County; Iowa,1871,1194,24,205,149,234,85,569,1164,6,156,678,3.24,2.74,29,93,306,83,473,113,0,113,45,2,43,68,1737,1194,2,17.2,12.5,19.6,7.1,47.7,97.5,0.5,13.1,4.3,13.7,45.1,12.2,69.8,1850,6.1,0,6.1,2.4,0.1,2.3,3.7,93.9
1400000US19039960300,Census Tract 9603; Clarke County; Iowa,2189,1422,103,185,177,230,53,555,1288,31,318,789,3.3,2.77,64,113,309,144,468,125,6,119,50,9,41,69,2029,1422,7.2,13,12.4,16.2,3.7,39,90.6,2.2,22.4,8.1,14.3,39.2,18.3,59.3,2154,5.8,0.3,5.5,2.3,0.4,1.9,3.2,94.2
1400000US19041080100,Census Tract 801; Clay County; Iowa,2009,1293,86,179,238,316,78,400,1175,32,280,735,3.29,2.73,56,88,260,134,457,259,0,259,137,53,84,122,1712,1293,6.7,13.8,18.4,24.4,6,30.9,90.9,2.5,21.7,7.6,12,35.4,18.2,62.2,1971,13.1,0,13.1,7,2.7,4.3,6.2,86.9
1400000US19041080200,Census Tract 802; Clay County; Iowa,4763,3223,77,445,533,725,192,1146,3133,13,817,2261,2.82,2.02,179,946,675,380,756,963,13,950,329,71,258,621,3779,3223,2.4,13.8,16.5,22.5,6,35.6,97.2,0.4,25.3,7.9,41.8,29.9,16.8,33.4,4742,20.3,0.3,20,6.9,1.5,5.4,13.1,79.7
1400000US19041080301,Census Tract 803.01; Clay County; Iowa,3913,2780,139,221,649,930,281,795,2641,0,695,1725,2.95,2.2,70,387,511,470,798,414,0,414,228,16,212,186,3484,2780,5,7.9,23.3,33.5,10.1,28.6,95,0,25,4.1,22.4,29.6,27.2,46.3,3898,10.6,0,10.6,5.8,0.4,5.4,4.8,89.4
1400000US19041080302,Census Tract 803.02; Clay County; Iowa,2745,1899,76,283,291,533,242,578,1823,0,429,1210,2.93,2.27,77,349,428,261,523,598,73,525,341,98,243,184,2071,1899,4,14.9,15.3,28.1,12.7,30.4,96,0,22.6,6.4,28.8,35.4,21.6,43.2,2669,22.4,2.7,19.7,12.8,3.7,9.1,6.9,77.6
1400000US19041080400,Census Tract 804; Clay County; Iowa,2993,2061,59,347,348,425,77,692,1976,26,512,1294,2.93,2.31,116,256,518,286,636,348,1,347,207,52,155,140,2612,2061,2.9,16.8,16.9,20.6,3.7,33.6,95.9,1.3,24.8,9,19.8,40,22.1,49.1,2960,11.8,0,11.7,7,1.8,5.2,4.7,88.2
1400000US19043070100,Census Tract 701; Clayton County; Iowa,2848,2137,153,179,332,400,68,847,1934,50,508,1341,2.68,2.1,70,248,473,339,684,201,0,201,78,45,33,123,2634,2137,7.2,8.4,15.5,18.7,3.2,39.6,90.5,2.3,23.8,5.2,18.5,35.3,25.3,51,2835,7.1,0,7.1,2.8,1.6,1.2,4.3,92.9
1400000US19043070200,Census Tract 702; Clayton County; Iowa,3265,2280,72,320,254,323,69,1031,2161,47,487,1341,3.03,2.43,121,335,561,228,657,330,0,330,159,108,51,171,2900,2280,3.2,14,11.1,14.2,3,45.2,94.8,2.1,21.4,9,25,41.8,17,49,3230,10.2,0,10.2,4.9,3.3,1.6,5.3,89.8
1400000US19043070300,Census Tract 703; Clayton County; Iowa,3423,2572,159,317,309,451,142,1160,2367,46,439,1407,2.93,2.35,89,335,605,294,689,392,12,380,232,31,201,148,3016,2572,6.2,12.3,12,17.5,5.5,45.1,92,1.8,17.1,6.3,23.8,43,20.9,49,3408,11.5,0.4,11.2,6.8,0.9,5.9,4.3,88.5
